id	nm	lat	lon	countryCode
4671800	Azle	32.895130	-97.545860	US
4671895	Bacliff	29.506901	-94.992432	US
4672081	Balcones Heights	29.488010	-98.551689	US
4672145	Ballinger	31.738211	-99.947311	US
4672422	Barrett	29.879950	-95.062981	US
4672494	Barton Creek	30.285210	-97.869171	US
4672576	Bastrop	30.110491	-97.315269	US
4672757	Beach City	29.662170	-94.889923	US
4673132	Bee Cave	30.308540	-97.945007	US
4673258	Beeville	28.400829	-97.748329	US
4673389	Bellmead	31.594049	-97.108887	US
4673398	Bellville	29.950230	-96.257187	US
4674001	Beverly	31.525169	-97.141953	US
4674006	Beverly Hills	31.521561	-97.153893	US
4674593	Bishop	27.586140	-97.799156	US
4675057	Bloomington	28.647770	-96.892487	US
4675146	Blue Mound	32.856522	-97.338913	US
4675373	Boerne	29.794661	-98.731972	US
4675536	Bolivar Peninsula	29.478291	-94.579910	US
4675577	Bonham	33.577332	-96.178307	US
4675803	Bowie	33.558998	-97.848648	US
4676032	Brady	31.135170	-99.335060	US
4676131	Brazoria	29.044411	-95.569107	US
4676181	Breckenridge	32.755680	-98.902290	US
4676266	Briar	32.995121	-97.542801	US
4676316	Bridge City	30.020769	-93.845734	US
4676327	Bridgeport	33.210121	-97.754761	US
4676571	Brookshire	29.786060	-95.951073	US
4677344	Bullard	32.139881	-95.320229	US
4677392	Bulverde	29.743830	-98.453072	US
4677412	Buna	30.432980	-93.962402	US
4677432	Bunker Hill Village	29.767450	-95.529938	US
4677526	Burkburnett	34.097870	-98.570610	US
4677592	Burnet	30.758240	-98.228363	US
4677979	Cactus	27.906950	-99.393921	US
4678111	Caldwell	30.531321	-96.693031	US
4678357	Cameron	30.853251	-96.976929	US
4678379	Cameron Park	25.964520	-97.476646	US
4678381	Cameron Park Colonia	25.971470	-97.478317	US
4678565	Camp Swift	30.190769	-97.292213	US
4678858	Canton	32.556519	-95.863297	US
4679148	Carrizo Springs	28.521931	-99.860611	US
4679272	Carthage	32.157379	-94.337418	US
4679437	Castle Hills	29.523291	-98.516411	US
4679459	Castroville	29.355789	-98.878639	US
4679944	Celina	33.324558	-96.784439	US
4679987	Center	31.510731	-96.424698	US
4679988	Center	31.795450	-94.179092	US
4680165	Central Gardens	29.995489	-94.014061	US
4680258	Cesar Chavez	26.303400	-98.115288	US
4681521	Cisco	32.388191	-98.979233	US
4681542	Citrus City	26.326460	-98.385300	US
4681758	Clarksville	33.610661	-95.052719	US
4682031	Cleveland	31.676821	-99.253670	US
4682032	Cleveland	30.341320	-95.085487	US
4682163	Clute	29.024691	-95.398827	US
4682169	Clyde	32.405960	-99.493690	US
4682251	Cockrell Hill	32.736240	-96.886948	US
4682665	Columbus	29.706619	-96.539688	US
4682698	Comanche	31.897369	-98.603661	US
4682742	Combes	26.248690	-97.733879	US
4682745	Combine	32.588470	-96.508598	US
4682748	Comfort	29.967720	-98.905029	US
4682762	Commerce	33.247059	-95.899971	US
4683141	Cooper	33.373440	-95.688293	US
4683142	Cooper	31.243240	-95.582169	US
4683696	Cotulla	28.436930	-99.235031	US
4684056	Crandall	32.627911	-96.455818	US
4684218	Crockett	31.318239	-95.456612	US
4684301	Crosby	29.911890	-95.062149	US
4684330	Cross Mountain	29.645500	-98.659470	US
4684434	Crowley	32.579029	-97.362518	US
4684480	Crystal City	28.677481	-99.828110	US
4684547	Cuero	29.093870	-97.289162	US
4684858	Daingerfield	33.031792	-94.721870	US
4684955	Dalworthington Gardens	32.702911	-97.155289	US
4685449	Dayton	30.046610	-94.885201	US
4685478	De Leon	32.110970	-98.535881	US
4685515	DeCordova	32.429859	-97.695030	US
4685617	Decatur	33.234280	-97.586143	US
4686131	Diboll	31.187130	-94.781036	US
4686472	Doffing	26.274521	-98.385849	US
4686621	Doolittle	26.347010	-98.120560	US
4686709	Double Oak	33.065121	-97.110573	US
4687151	Dublin	32.085140	-98.341988	US
4687579	Eagle Lake	29.589680	-96.333580	US
4687588	Eagle Mountain	32.893459	-97.444458	US
4687678	East Bernard	29.531071	-96.071068	US
4688071	Eastland	32.401520	-98.817558	US
4688216	Edcouch	26.293961	-97.960564	US
4688222	Eden	31.216280	-99.845627	US
4688248	Edgecliff Village	32.657631	-97.342789	US
4688506	El Campo	29.196640	-96.269691	US
4688520	El Cenizo	27.352240	-99.492538	US
4688582	El Lago	29.563560	-95.045212	US
4688739	Electra	34.029259	-98.918961	US
4688756	Elgin	30.349649	-97.370270	US
4689120	Elsa	26.293400	-97.993057	US
4689240	Encantada-Ranchito-El Calaboz	26.033440	-97.633072	US
4689708	Everman	32.630970	-97.289177	US
4689803	Fair Oaks Ranch	29.745781	-98.643356	US
4689837	Fairfield	31.724609	-96.165253	US
4689871	Fairview	33.157902	-96.631660	US
4690070	Falfurrias	27.226990	-98.144173	US
4690136	Fannett	29.926050	-94.250740	US
4690257	Fate	32.941509	-96.381371	US
4690428	Ferris	32.534031	-96.665550	US
4690506	Fifth Street	29.598289	-95.551331	US
4691553	Floresville	29.133579	-98.156120	US
4691766	Forest Hill	32.672081	-97.269180	US
4691833	Forney	32.748180	-96.471931	US
4692051	Four Corners	29.668570	-95.657722	US
4692279	Fredericksburg	30.275200	-98.871979	US
4692355	Freeport	28.954140	-95.359657	US
4692359	Freer	27.882799	-98.617790	US
4692771	Galena Park	29.733561	-95.230209	US
4692898	Ganado	29.040541	-96.513580	US
4692962	Garden Ridge	29.634670	-98.305290	US
4693325	George West	28.332500	-98.117508	US
4693472	Giddings	30.182720	-96.936371	US
4693569	Gilmer	32.728748	-94.942436	US
4693621	Gladewater	32.536530	-94.942719	US
4693696	Glen Rose	32.234589	-97.755310	US
4693726	Glenn Heights	32.548752	-96.856667	US
4693921	Goliad	28.668329	-97.388329	US
4693940	Gonzales	29.501631	-97.452492	US
4694420	Graham	33.107059	-98.589500	US
4694459	Granbury	32.442081	-97.794197	US
4694488	Grand Saline	32.673458	-95.709412	US
4694535	Granite Shoals	30.589081	-98.383919	US
4694896	Greatwood	29.554131	-95.675781	US
4695155	Gregory	27.922239	-97.289993	US
4695270	Groesbeck	31.524340	-96.533867	US
4695535	Gun Barrel City	32.334591	-96.151360	US
4695866	Hallettsville	29.443850	-96.941093	US
4695894	Hallsville	32.504318	-94.574089	US
4695938	Hamilton	31.703770	-98.123917	US
4696593	Haskell	33.157600	-99.733704	US
4696862	Hearne	30.878519	-96.593033	US
4696876	Heath	32.836510	-96.474991	US
4696922	Hebbronville	27.306709	-98.678352	US
4696924	Hedwig Village	29.777451	-95.517159	US
4697038	Helotes	29.578011	-98.689751	US
4697060	Hempstead	30.097441	-96.078293	US
4697128	Henrietta	33.817322	-98.195320	US
4697330	Hewitt	31.462391	-97.195839	US
4697379	Hickory Creek	31.378790	-95.321327	US
4697442	Hidalgo	26.100349	-98.263069	US
4697485	Hideaway	32.490421	-95.457458	US
4697616	Highland Park	32.833462	-96.791946	US
4697652	Highlands	29.818840	-95.056038	US
4697867	Hillsboro	32.010990	-97.130013	US
4697988	Hitchcock	29.348289	-95.016037	US
4698384	Hollywood Park	29.600500	-98.487244	US
4698646	Hooks	33.466228	-94.288528	US
4698809	Hornsby Bend	30.247431	-97.583328	US
4698864	Horseshoe Bay	30.548250	-98.337799	US
4699204	Howe	33.508720	-96.612213	US
4699302	Hudson	31.322680	-94.778259	US
4699303	Hudson	29.902451	-95.502441	US
4699304	Hudson Bend	30.417139	-97.929176	US
4699531	Hunters Creek Village	29.770510	-95.495499	US
4699533	Huntington	31.277691	-94.576591	US
4699608	Hutchins	32.649300	-96.713051	US
4699626	Hutto	30.542700	-97.546669	US
4699938	Indian Hills	26.212851	-97.916389	US
4700024	Inez	28.903879	-96.788040	US
4700033	Ingleside	27.877800	-97.211662	US
4700122	Iowa Park	33.951481	-98.668671	US
4700401	Jacinto City	29.767450	-95.233818	US
4700455	Jacksboro	33.218449	-98.158661	US
4700550	Jacksonville	31.963779	-95.270500	US
4700731	Jasper	30.920200	-93.996582	US
4700817	Jefferson	32.757359	-94.345192	US
4700967	Jersey Village	29.887720	-95.563004	US
4701510	Jones Creek	28.968580	-95.455223	US
4701659	Joshua	32.461529	-97.388069	US
4701686	Jourdanton	28.918030	-98.546410	US
4701791	Junction	30.489361	-99.772011	US
4701814	Justin	33.084839	-97.296127	US
4702664	Karnes City	28.884979	-97.900841	US
4702728	Kaufman	32.589020	-96.308868	US
4702732	Katy	29.785789	-95.824402	US
4702785	Keene	32.396809	-97.323898	US
4702965	Kenedy	28.819151	-97.848610	US
4702986	Kennedale	32.646801	-97.225853	US
4703199	Kilgore	32.386261	-94.875771	US
4703372	Kingsland	30.658239	-98.440582	US
4703415	Kirby	29.463289	-98.385567	US
4703438	Kirbyville	30.660480	-93.892677	US
4703726	Kountze	30.371599	-94.312408	US
4703760	Krum	33.261509	-97.238068	US
4703882	La Blanca	26.292850	-98.037781	US
4703938	La Feria	26.158960	-97.823891	US
4703958	La Grange	29.905500	-96.876648	US
4703972	La Homa	26.250071	-98.363632	US
4703997	La Joya	26.247021	-98.481407	US
4704027	La Marque	29.368570	-94.971313	US
4704067	La Paloma	26.045910	-97.667488	US
4704188	La Villa	26.298679	-97.928612	US
4704238	Lacy-Lakeview	31.629330	-97.102783	US
4704276	Lago Vista	30.460199	-97.988350	US
4704298	Laguna Heights	26.080080	-97.253860	US
4704307	Laguna Vista	26.100910	-97.290253	US
4704482	Lake Dallas	33.119289	-97.025558	US
4704655	Lake Kiowa	33.577049	-97.013062	US
4704829	Lake Dunlap	29.675779	-98.072227	US
4704931	Lake Worth	32.804852	-97.445023	US
4704940	Lakehills	29.604670	-98.943092	US
4705041	Lakeway	30.363770	-97.979591	US
4705176	Lampasas	31.063780	-98.181702	US
4705417	Las Lomas	26.364790	-98.775299	US
4705564	Laureles	26.109240	-97.494148	US
4705584	Lavon	33.027618	-96.434151	US
4705923	Leon Valley	29.495230	-98.618629	US
4705943	Leonard	33.379551	-96.247482	US
4706088	Liberty	30.057989	-94.795479	US
4706141	Liberty City	32.445431	-94.948547	US
4706386	Lindale	32.515701	-95.409401	US
4706404	Linden	33.012348	-94.365471	US
4706919	Little River-Academy	30.986290	-97.358612	US
4707055	Live Oak	29.565229	-98.336403	US
4707173	Livingston	30.711029	-94.932991	US
4707191	Llano	30.759350	-98.675041	US
4707203	Llano Grande	26.129801	-97.968063	US
4707295	Lockhart	29.884939	-97.669998	US
4707859	Lopezville	26.238131	-98.159729	US
4707932	Los Fresnos	26.071739	-97.476372	US
4708016	Lost Creek	30.295481	-97.844452	US
4708255	Lucas	33.084290	-96.576660	US
4708320	Luling	29.680510	-97.647499	US
4708328	Lumberton	30.265770	-94.199631	US
4708403	Lyford	26.412291	-97.789719	US
4708477	Lytle	29.233290	-98.796410	US
4708535	Mabank	32.366531	-96.100807	US
4708703	Madisonville	30.949909	-95.911621	US
4708877	Malakoff	32.169601	-96.012466	US
4708989	Manor	30.340759	-97.556953	US
4709027	Manvel	29.462740	-95.357986	US
4709090	Marble Falls	30.578239	-98.272797	US
4709215	Marlin	31.306290	-96.898041	US
4709320	Mart	31.542391	-96.833603	US
4709501	Mason	30.748791	-99.230614	US
4709615	Mathis	28.094460	-97.828049	US
4709663	Mauriceville	30.203541	-93.866280	US
4710129	McGregor	31.444059	-97.409180	US
4710317	McQueeney	29.592171	-98.033340	US
4710433	Meadows Place	29.651340	-95.587997	US
4710484	Medina	29.796610	-99.246429	US
4710485	Medina	26.921150	-99.259483	US
4710574	Melissa	33.285950	-96.572769	US
4710963	Mexia	31.679890	-96.482201	US
4711212	Midway North	26.187759	-98.017082	US
4711221	Midway South	26.156940	-98.020111	US
4711253	Mila Doce	26.226179	-97.958893	US
4711628	Mineola	32.663189	-95.488289	US
4711967	Mont Belvieu	29.847719	-94.890762	US
4711991	Monte Alto	26.373119	-97.971672	US
4713032	Mount Vernon	33.188728	-95.221329	US
4713506	Murillo Colonia	26.256460	-98.113342	US
4713800	Nash	33.442348	-94.130753	US
4713805	Nash	32.265701	-96.812767	US
4713813	Nassau Bay	29.544680	-95.091042	US
4713946	Needville	29.399410	-95.837730	US
4714126	New Boston	33.459839	-94.415482	US
4714713	Newton	30.848530	-93.757401	US
4714829	Nixon	29.267460	-97.764442	US
4714895	Nolanville	31.078791	-97.605568	US
4714990	North Alamo	26.217300	-98.128899	US
4715410	Northcliff	29.621059	-98.224731	US
4715696	Nurillo	26.267019	-98.121399	US
4715931	Oak Point	33.190121	-96.991669	US
4715944	Oak Ridge North	30.160219	-95.444382	US
4715957	Oak Trail Shores	32.488750	-97.834198	US
4716128	Odem	27.950569	-97.582222	US
4716599	Olivarez	26.228411	-97.992233	US
4716676	Olmos Park	29.478840	-98.487518	US
4716683	Olney	33.370659	-98.752838	US
4716734	Onion Creek	30.136600	-97.784172	US
4716998	Overton	32.274601	-94.978554	US
4717006	Ovilla	32.526531	-96.886391	US
4717218	Palacios	28.708050	-96.217468	US
4717283	Palmer	32.431252	-96.667770	US
4717326	Palmhurst	26.258410	-98.318069	US
4717339	Palmview	26.233410	-98.370850	US
4717341	Palmview South	26.215630	-98.378632	US
4717446	Panorama Village	30.381041	-95.493553	US
4717448	Pantego	32.714298	-97.156403	US
4717624	Parker	33.055401	-96.621941	US
4718107	Pearsall	28.892191	-99.095032	US
4718153	Pecan Acres	32.970131	-97.474739	US
4718236	Pecan Plantation	32.360420	-97.675583	US
4718381	Penitas	26.230631	-98.444740	US
4718491	Perezville	26.224520	-98.400574	US
4719021	Pilot Point	33.396500	-96.960564	US
4719246	Pinehurst	30.171049	-95.682449	US
4719247	Pinehurst	30.107149	-93.774612	US
4719310	Piney Point Village	29.759951	-95.517159	US
4719416	Pittsburg	32.995399	-94.965767	US
4719720	Pleasanton	28.967190	-98.478630	US
4720036	Port Aransas	27.833920	-97.061096	US
4720060	Port Isabel	26.073410	-97.208580	US
4720067	Port Lavaca	28.615000	-96.626091	US
4720072	Port Neches	29.991320	-93.958511	US
4720270	Poteet	29.040520	-98.568069	US
4720272	Poth	29.069691	-98.081947	US
4720275	Potosi	32.329300	-99.656471	US
4720314	Pottsboro	33.759270	-96.669441	US
4720493	Prairie View	30.093269	-95.987732	US
4720529	Premont	27.360590	-98.123619	US
4720583	Preston	33.882320	-96.633049	US
4720672	Primera	26.225910	-97.758049	US
4720743	Princeton	33.180119	-96.498039	US
4720789	Progreso	26.092300	-97.957222	US
4720833	Prosper	33.236229	-96.801109	US
4721023	Quanah	34.297859	-99.740372	US
4721444	Rancho Viejo	26.039520	-97.556381	US
4721504	Ranger	32.469849	-98.678947	US
4721703	Raymondville	26.481461	-97.783051	US
4721921	Red Oak	32.517639	-96.804443	US
4722065	Redwood	29.810221	-97.911392	US
4722145	Refugio	28.305281	-97.275269	US
4722231	Rendon	32.576248	-97.241402	US
4722241	Reno	33.663158	-95.462448	US
4722242	Reno	32.944290	-97.577248	US
4722668	Richland Hills	32.815960	-97.228073	US
4722684	Richmond	29.582180	-95.760780	US
4722697	Richwood	29.056080	-95.409943	US
4722831	Rio Bravo	27.364189	-99.480042	US
4722837	Rio Grande City	26.379789	-98.820297	US
4722843	Rio Hondo	26.235350	-97.581932	US
4722925	River Oaks	32.777069	-97.394463	US
4723024	Roanoke	33.004009	-97.225853	US
4723165	Robinson	31.467670	-97.114723	US
4723212	Robstown	27.790300	-97.668877	US
4723369	Rockdale	30.655479	-97.001373	US
4723422	Rockport	28.020571	-97.054428	US
4723763	Roma-Los Saenz	26.405060	-99.015862	US
4724241	Royse City	32.975121	-96.332481	US
4724359	Rusk	31.796009	-95.150223	US
4724892	Saint Hedwig	29.414400	-98.200012	US
4725807	Salado	30.947130	-97.538620	US
4726256	San Augustine	31.529900	-94.106033	US
4726293	San Carlos	26.295630	-98.071953	US
4726311	San Diego	27.763910	-98.238899	US
4726477	San Leon	29.483290	-94.922150	US
4726582	San Saba	31.195721	-98.718102	US
4726957	Sanger	33.363171	-97.173897	US
4727022	Santa Fe	29.378010	-95.105759	US
4727076	Santa Rosa	26.256741	-97.824997	US
4727290	Scenic Oaks	29.710779	-98.675858	US
4727417	Schulenburg	29.681900	-96.903038	US
4727466	Scissors	26.139799	-98.053886	US
4727596	Seabrook	29.564119	-95.025482	US
4727605	Seagoville	32.639580	-96.538322	US
4727629	Sealy	29.780790	-96.157181	US
4727651	Sebastian	26.342850	-97.790268	US
4727785	Selma	29.584391	-98.305847	US
4727948	Seymour	33.594261	-99.260353	US
4728052	Shady Hollow	30.164930	-97.862228	US
4728064	Shady Shores	33.165119	-97.029449	US
4728147	Shavano Park	29.584949	-98.552521	US
4728238	Sheldon	29.868000	-95.128258	US
4728287	Shenandoah	30.180220	-95.455772	US
4728298	Shepherd	30.497980	-94.996597	US
4728482	Shiner	29.429131	-97.170540	US
4728608	Sienna Plantation	29.486071	-95.508003	US
4728653	Silsbee	30.349100	-94.177963	US
4728826	Sinton	28.036680	-97.509163	US
4729284	Smithville	30.008551	-97.159431	US
4732870	South Alamo	26.157021	-98.108620	US
4733485	Sparks	30.928520	-97.359718	US
4733891	Spring Valley	29.789671	-95.503548	US
4733940	Springtown	32.965961	-97.683640	US
4734041	Stamford	32.945389	-99.802872	US
4734864	Sullivan City	26.277571	-98.563629	US
4735013	Sunnyvale	32.796520	-96.560822	US
4735190	Sweeny	29.038860	-95.698563	US
4735458	Taft	27.978910	-97.398598	US
4735771	Taylor Lake Village	29.575230	-95.050209	US
4735813	Teague	31.627110	-96.283859	US
4736043	Terrell Hills	29.474951	-98.450851	US
4736420	The Hills	30.347980	-97.985008	US
4736922	Timberwood Park	29.705780	-98.478348	US
4737094	Tomball	30.097160	-95.616051	US
4737151	Tool	32.267921	-96.170250	US
4737506	Trinity	30.945190	-95.375504	US
4737676	Trophy Club	32.997898	-97.183617	US
4738725	Uvalde Estates	29.165239	-99.832283	US
4738883	Van	32.524860	-95.637177	US
4738884	Van Alstyne	33.421501	-96.577209	US
4739052	Venus	32.433472	-97.102509	US
4739078	Vernon	34.154530	-99.265083	US
4739226	Vidor	30.131599	-94.015450	US
4739641	Wake Village	33.426788	-94.106300	US
4740200	Waskom	32.478760	-94.059631	US
4740423	Webster	29.537729	-95.118263	US
4740482	Weimar	29.703011	-96.780533	US
4740584	Wells Branch	30.446039	-97.679451	US
4740686	West	31.802380	-97.091667	US
4740759	West Columbia	29.143860	-95.645218	US
4740928	West Lake Hills	30.297979	-97.801949	US
4740941	West Livingston	30.698250	-95.001877	US
4740987	West Orange	30.082150	-93.758217	US
4741057	West Sharyland	26.272570	-98.328629	US
4741100	West University Place	29.718010	-95.433830	US
4741304	Westworth	32.757351	-97.410851	US
4741325	Wharton	29.311640	-96.102737	US
4741501	White Oak	32.527920	-94.861328	US
4741641	Whitehouse	32.226822	-95.225502	US
4741677	Whitesboro	33.656219	-96.906952	US
4741714	Whitney	31.951820	-97.321404	US
4741838	Wild Peach Village	29.083580	-95.633842	US
4742170	Willis	30.424931	-95.479942	US
4742296	Willow Park	32.762630	-97.650581	US
4742380	Wills Point	32.709301	-96.008301	US
4742385	Wilmer	32.589020	-96.685272	US
4742503	Wimberley	29.997440	-98.098618	US
4742537	Windcrest	29.515511	-98.380287	US
4742616	Winnie	29.820221	-94.384079	US
4742620	Winnsboro	32.957340	-95.290222	US
4742656	Winters	31.956530	-99.962311	US
4743079	Woodville	30.775200	-94.415482	US
4743105	Woodway	31.506001	-97.205009	US
4743274	Wyldwood	30.129379	-97.472771	US
4743432	Yoakum	29.287750	-97.151932	US
4743453	Yorktown	28.981091	-97.502769	US
4743575	Zapata	26.907261	-99.271431	US
4743815	Abingdon	36.709831	-81.977348	US
4744247	Altavista	37.111809	-79.285583	US
4744326	Amherst	37.585140	-79.051407	US
4744645	Aquia Harbour	38.462620	-77.388870	US
4744905	Ashland	37.759029	-77.479980	US
4745934	Bealeton	38.571789	-77.763878	US
4746265	Bedford	37.334309	-79.523087	US
4746457	Belle Haven	38.785389	-77.063026	US
4746526	Bellwood	37.421810	-77.437477	US
4746535	Belmont	39.064831	-77.509987	US
4746664	Bensley	37.446812	-77.443321	US
4746795	Berryville	39.151772	-77.982224	US
4747554	Big Stone Gap	36.867710	-82.774467	US
4747839	Blackstone	37.080429	-77.997231	US
4748050	Blue Ridge	37.378471	-79.806976	US
4748125	Bluefield	37.252621	-81.271210	US
4748703	Brambleton	38.982052	-77.538597	US
4748726	Brandermill	37.432091	-77.649712	US
4748925	Bridgewater	38.382069	-78.976700	US
4749103	Broadlands	39.018162	-77.520271	US
4749117	Broadway	38.613171	-78.798912	US
4749715	Buena Vista	37.734299	-79.353920	US
4749854	Bull Run	38.783730	-77.520554	US
4751066	Carrollton	36.946819	-76.560509	US
4751296	Castlewood	36.890099	-82.279587	US
4751886	Chamberlayne	37.626530	-77.428589	US
4752052	Chase City	36.799309	-78.458328	US
4752261	Chesterfield Court House	37.377090	-77.504990	US
4752495	Chincoteague	37.933182	-75.378807	US
4753158	Clifton Forge	37.816238	-79.824493	US
4753268	Cloverdale	37.365139	-79.905602	US
4753409	Coeburn	36.943989	-82.464043	US
4753635	Collinsville	36.715141	-79.915321	US
4753654	Colonial Beach	38.254570	-76.963577	US
4754219	Countryside	39.040939	-77.413597	US
4754358	Covington	37.793461	-79.993950	US
4754686	Crewe	37.173210	-78.123329	US
4754712	Crimora	38.154018	-78.850304	US
4754901	Crozet	38.069580	-78.700577	US
4755143	Dahlgren	38.331242	-77.051086	US
4755173	Daleville	37.409859	-79.912537	US
4756348	Dranesville	39.000671	-77.345818	US
4756557	Dublin	37.105679	-80.685341	US
4756636	Dulles Town Center	39.037609	-77.415817	US
4756643	Dumfries	38.567619	-77.328041	US
4756653	Dumbarton	37.603760	-77.491371	US
4756736	Dunn Loring	38.893440	-77.221649	US
4756972	East Highland Park	37.580978	-77.406929	US
4757467	Elkton	38.407902	-78.623627	US
4757673	Emporia	36.685982	-77.542480	US
4757734	Enon	37.330700	-77.322762	US
4757863	Ettrick	37.240150	-77.429977	US
4758102	Fairfax Station	38.800949	-77.325539	US
4758143	Fairlawn	37.776241	-79.982002	US
4758144	Fairlawn	37.148460	-80.578392	US
4758390	Falls Church	38.882332	-77.171089	US
4758426	Falmouth	38.324020	-77.468323	US
4758495	Farmville	37.302101	-78.391937	US
4758671	Ferrum	36.922920	-80.013367	US
4759120	Fishersville	38.099018	-78.969193	US
4759430	Floris	38.937061	-77.412773	US
4759556	Forest	37.363750	-79.289749	US
4759986	Franklin	36.677650	-76.922462	US
4760232	Front Royal	38.918171	-78.194443	US
4760363	Gainesville	38.795670	-77.613876	US
4760376	Galax	36.661240	-80.923973	US
4760593	Gate City	36.637878	-82.580994	US
4761054	Glen Allen	37.665981	-77.506371	US
4761166	Gloucester Courthouse	37.409859	-76.526619	US
4761171	Gloucester Point	37.254028	-76.496887	US
4762155	Greenbriar	38.873451	-77.400818	US
4762454	Grottoes	38.267349	-78.825859	US
4762493	Groveton	38.767342	-77.084702	US
4763436	Hayfield	38.751781	-77.135811	US
4764251	Hillsville	36.762630	-80.734787	US
4764534	Hollins	37.341251	-79.943100	US
4764607	Hollymead	38.117081	-78.441681	US
4764936	Horse Pasture	36.628471	-79.950867	US
4765392	Huntington	38.792339	-77.070808	US
4765594	Independent Hill	38.635948	-77.437759	US
4767771	King George	38.268181	-77.184418	US
4767864	Kings Park	38.806221	-77.243317	US
4768185	Lake Barcroft	38.847889	-77.155807	US
4768313	Lake Monticello	37.923199	-78.334732	US
4768423	Lakeside	37.607651	-77.476929	US
4768916	Laymantown	37.365688	-79.857536	US
4768972	Lebanon	36.900940	-82.080132	US
4769339	Lexington	37.784019	-79.442818	US
4770288	Loch Lomond	38.786228	-77.478043	US
4770931	Lowes Island	39.059830	-77.352211	US
4771014	Luray	38.665401	-78.459450	US
4771247	Madison Heights	37.430981	-79.123077	US
4771414	Manassas Park	38.784000	-77.469711	US
4771494	Mantua	38.853722	-77.259430	US
4771643	Marion	36.834839	-81.514839	US
4771808	Martinsville	36.691528	-79.872543	US
4771924	Massanetta Springs	38.400398	-78.834190	US
4771928	Massanutten	38.409569	-78.737801	US
4772009	Matoaca	37.230431	-77.477493	US
4772740	Merrimac	37.189571	-80.425613	US
4773747	Montrose	37.520699	-77.378311	US
4774282	Mount Hermon	36.678471	-79.422249	US
4774352	Mount Jackson	38.745949	-78.642242	US
4775438	Narrows	37.331509	-80.811188	US
4775439	Narrows	37.205421	-79.958931	US
4775660	New Baltimore	38.767342	-77.728333	US
4775859	New Market	38.647900	-78.671410	US
4775981	Newington	38.738449	-77.184982	US
4776469	North Shore	37.082088	-79.658363	US
4776472	North Springfield	38.804279	-77.204697	US
4776585	Norton	36.933430	-82.629051	US
4777454	Orange	38.245411	-78.110832	US
4777858	Pannill Fork	36.709030	-80.013100	US
4778312	Pearisburg	37.326511	-80.735069	US
4778945	Pimmit Hills	38.912891	-77.200813	US
4779923	Poquoson	37.122372	-76.345779	US
4780087	Potomac Mills	38.645950	-77.294151	US
4780370	Prince George	37.220428	-77.288033	US
4780577	Pulaski	37.047901	-80.779793	US
4780641	Purcellville	39.136768	-77.714722	US
4781113	Raven	37.087059	-81.855118	US
4781129	Ravensworth	38.804001	-77.220543	US
4781711	Richlands	37.093170	-81.793732	US
4782691	Rocky Mount	36.997639	-79.891983	US
4784275	Saltville	36.881500	-81.762062	US
4784352	Sandston	37.523479	-77.315811	US
4784902	Seven Corners	38.872059	-77.155258	US
4785243	Shenandoah	38.485119	-78.625023	US
4785261	Shenandoah Farms	38.981781	-78.075546	US
4786274	Smithfield	36.982368	-76.631073	US
4786522	South Boston	36.698750	-78.901398	US
4786619	South Hill	36.726528	-78.128891	US
4786952	Spotsylvania Courthouse	38.197910	-77.587769	US
4787974	Strasburg	38.988720	-78.358620	US
4788070	Stuarts Draft	38.030140	-79.033638	US
4788216	Sugarland Run	39.037609	-77.375259	US
4788822	Tappahannock	37.925411	-76.859131	US
4788966	Tazewell	37.114841	-81.519547	US
4789648	Timberlake	37.320702	-79.257530	US
4789655	Timberville	38.639011	-78.773911	US
4790025	Triangle	38.546791	-77.336647	US
4790763	University Center	39.057049	-77.444153	US
4791102	Verona	38.202080	-79.008362	US
4791237	Vinton	37.280972	-79.896980	US
4792255	Warrenton	38.713451	-77.795273	US
4792494	Waverly	37.035980	-77.095238	US
4792829	West Gate	38.782890	-77.497490	US
4792878	West Point	37.531528	-76.796349	US
4793125	Weyers Cave	38.288460	-78.913078	US
4793846	Williamsburg	37.270699	-76.707458	US
4794164	Windsor	36.808479	-76.744118	US
4794457	Woodbridge	38.658169	-77.249702	US
4794529	Woodlawn	36.722351	-80.822853	US
4794641	Woodstock	38.881779	-78.505836	US
4794814	Wyndham	37.698479	-77.612488	US
4794837	Wytheville	36.948448	-81.084808	US
4794966	Yorkshire	38.793171	-77.447769	US
4797880	Barboursville	38.409531	-82.294594	US
4798532	Belington	39.025101	-79.935631	US
4798838	Bethlehem	39.392029	-80.280640	US
4799532	Blennerhassett	39.263691	-81.629288	US
4799622	Bluefield	37.269840	-81.222321	US
4799692	Bluewell	37.312618	-81.259819	US
4799944	Bradley	37.865391	-81.193993	US
4800081	Bridgeport	39.286480	-80.256203	US
4800195	Brookhaven	39.611752	-79.904510	US
4800587	Buckhannon	38.993992	-80.232033	US
4801850	Charles Town	39.288990	-77.859718	US
4801895	Cheat Lake	39.672020	-79.853394	US
4803150	Crab Orchard	37.740669	-81.230659	US
4803183	Craigsville	38.330669	-80.653152	US
4803372	Cross Lanes	38.420368	-81.790680	US
4803451	Culloden	38.420090	-82.055420	US
4804563	Dunbar	38.360649	-81.737350	US
4805033	Elkins	38.925941	-79.846733	US
4805686	Fayetteville	38.052891	-81.103989	US
4807310	Grafton	39.340919	-80.018967	US
4808945	Hinton	37.674011	-80.889252	US
4809558	Hurricane	38.432590	-82.020142	US
